YearStart,YearEnd,StateAbbr,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Topic,Category,Question,Response,Age,Sex,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_limit,High_Confidence_Limit,Numerator,LocationID,GeoLocation,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,SexID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,NonWeightedSample,WeightedSample,SampleSize
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"White, non-Hispanic",Diabetes,No,%,Crude Prevalence,21.8,,,19.24,24.54,6479567,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GALL,WHT,RFDM,RFNO,2732,29716916,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,80-84 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE8084,GALL,ALLRACE,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Female,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,90 years and older,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE90PLUS,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"Hispanic, any race",Residential care,No,%,Age-adjusted Prevalence,37.49,,,33.19,41.78,1392135,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GALL,HISP,RFRES,RFNO,594,3713351,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Both sexes,"White, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,1.55,,,0.98,2.13,586805,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,AGEADJPREV,AGE65PLUS,GALL,WHT,RFAPAR,RFTOT,3532,37858411,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Female,All races,Smoking,No,%,Age-adjusted Prevalence,21.19,,,18,24.39,1767272,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFNO,1007,8340125,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,80-84 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE8084,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,90 years and older,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE90PLUS,GALL,HISP,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Male,Other,All participants,Total,%,Age-adjusted Prevalence,34.67,,,25.39,43.95,382307,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GM,OTH,RFAPAR,RFTOT,89,1102703,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,All races,Smoking,No,%,Age-adjusted Prevalence,40.02,,,37.34,42.71,7208908,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFNO,2130,18013263,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,70-74 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,77.82,,,71.92,82.99,3999990,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE7074,GALL,ALLRACE,RFSM,RFNO,375,5140031,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,Other,Diabetes,No,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GALL,OTH,RFDM,RFNO,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,68.92,,,62.39,74.94,2762946,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFYES,348,4009069,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,23.65,,,20.44,27.1,4069804,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GM,WHT,RFAPAR,RFTOT,1539,17208512,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Male,All races,Diabetes,Yes,%,Crude Prevalence,2.29,,,1.25,3.85,139824,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE65PLUS,GM,ALLRACE,RFDM,RFYES,727,6093699,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65-69 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE6569,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,All races,Smoking,No,%,Crude Prevalence,78.68,,,75.65,81.5,14432033,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFNO,2169,18342181,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,70-74 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,13.9,,,10.9,17.37,1517717,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE7074,GALL,ALLRACE,RFDM,RFNO,740,10917675,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,Other,Smoking,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GALL,OTH,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Female,All races,Diabetes,Yes,%,Age-adjusted Prevalence,50.4,,,46.43,54.36,2822374,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFDM,RFYES,808,5599949,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65-69 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,29.47,,,24.65,34.66,2869892,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE6569,GALL,ALLRACE,RFDM,RFNO,497,9737901,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,80-84 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE8084,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,Other,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE65PLUS,GALL,OTH,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,55.14,,,47.94,62.19,1025472,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GF,HISP,RFAPAR,RFTOT,317,1859653,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,80-84 years,Female,All races,All participants,Total,%,Crude Prevalence,13.32,,,9.77,17.59,422437,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE8084,GF,ALLRACE,RFAPAR,RFTOT,646,3170649,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Both sexes,"Hispanic, any race",Diabetes,Yes,%,Age-adjusted Prevalence,54.3,,,49.53,59.06,752215,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,AGEADJPREV,AGE65PLUS,GALL,HISP,RFDM,RFYES,254,1385294,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,80-84 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,40.12,,,32.84,47.74,664595,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE8084,GALL,ALLRACE,RFDM,RFYES,372,1656518,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Female,All races,Diabetes,No,%,Age-adjusted Prevalence,11.2,,,9.71,12.69,2283804,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFDM,RFNO,2269,20391110,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,"Hispanic, any race",Smoking,No,%,Crude Prevalence,12.3,,,7.33,18.96,143560,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE65PLUS,GALL,HISP,RFSM,RFNO,193,1167480,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Male,All races,Residential care,No,%,Age-adjusted Prevalence,26.42,,,23.72,29.12,5629995,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFNO,2227,21309596,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Female,All races,All participants,Total,%,Age-adjusted Prevalence,7.65,,,6.27,9.03,2168169,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFAPAR,RFTOT,3485,28342084,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,Other,Residential care,No,%,Crude Prevalence,39.12,,,30.32,48.47,747376,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GALL,OTH,RFRES,RFNO,164,1910440,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,85-89 years,Male,All races,All participants,Total,%,Crude Prevalence,62.25,,,53.17,70.74,790933,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE8589,GM,ALLRACE,RFAPAR,RFTOT,287,1270507,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"White, non-Hispanic",Diabetes,No,%,Crude Prevalence,21.2,,,18.64,23.94,6300314,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GALL,WHT,RFDM,RFNO,2732,29716916,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,80-84 years,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,2.19,,,0.64,5.31,9774,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE8084,GALL,BLK,RFAPAR,RFTOT,236,446781,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,All races,Residential care,No,%,Age-adjusted Prevalence,77.7,,,75.87,79.54,35808957,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFNO,5128,46086174,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,85-89 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE8589,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,90 years and older,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,75-79 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,41.45,,,37.96,45.01,4127210,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE7579,GALL,ALLRACE,RFRES,RFNO,1331,9956465,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Male,All races,Smoking,No,%,Age-adjusted Prevalence,12.8,,,10.4,15.2,1280263,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFSM,RFNO,1162,10002056,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"White, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,23.88,,,21.41,26.34,9040588,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GALL,WHT,RFAPAR,RFTOT,3532,37858411,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"White, non-Hispanic",Smoking,Yes,%,Age-adjusted Prevalence,31.8,,,24.91,38.7,941110,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GALL,WHT,RFSM,RFYES,189,2959465,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,85-89 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GALL,BLK,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,70-74 years,Both sexes,All races,Smoking,No,%,Crude Prevalence,34.63,,,28.54,41.12,1757006,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE7074,GALL,ALLRACE,RFSM,RFNO,370,5073556,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,75-79 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,62.54,,,49.23,74.6,441743,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE7579,GALL,ALLRACE,RFSM,RFYES,95,706298,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"Black, non-Hispanic",Diabetes,No,%,Crude Prevalence,13.74,,,10.71,17.26,350937,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GALL,BLK,RFDM,RFNO,644,2553483,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,90 years and older,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Female,All races,Residential care,No,%,Age-adjusted Prevalence,23.22,,,20.77,25.68,5756247,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFNO,2906,24790041,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,All races,Residential care,Yes,%,Age-adjusted Prevalence,15.94,,,7.66,24.21,318469,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFYES,296,1997925,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,85-89 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,58.22,,,43.17,72.23,274218,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFYES,75,470985,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,No,%,Crude Prevalence,11.08,,,8.79,13.73,485807,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GALL,BLK,RFRES,RFNO,1204,4383749,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"Hispanic, any race",Smoking,No,%,Crude Prevalence,37.96,,,29.35,47.16,443136,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GALL,HISP,RFSM,RFNO,193,1167480,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,90 years and older,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,25.73,,,17.42,35.56,148122,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFRES,RFYES,140,575739,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"Black, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,33.47,,,28.42,38.51,1353390,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GALL,BLK,RFAPAR,RFTOT,1067,4043591,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,90 years and older,Both sexes,All races,Smoking,No,%,Crude Prevalence,32.33,,,23.48,42.21,194151,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFSM,RFNO,184,600604,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,90 years and older,Both sexes,All races,Residential care,No,%,Crude Prevalence,54.01,,,48.03,59.91,656265,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFRES,RFNO,407,1215023,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Male,"Black, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,30.64,,,25.39,35.88,521442,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GM,BLK,RFAPAR,RFTOT,412,1701834,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,All races,Diabetes,Yes,%,Age-adjusted Prevalence,49.06,,,45.33,52.8,5685059,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFDM,RFYES,1523,11587972,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Female,All races,Smoking,Yes,%,Age-adjusted Prevalence,15.63,,,10.55,20.71,330937,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFYES,195,2117322,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,80-84 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE8084,GALL,HISP,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65-69 years,Male,All races,All participants,Total,%,Crude Prevalence,14.94,,,10.37,20.55,892567,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE6569,GM,ALLRACE,RFAPAR,RFTOT,309,5975316,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65-69 years,Female,All races,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE6569,GF,ALLRACE,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Male,Other,All participants,Total,%,Crude Prevalence,70.43,,,54.55,83.36,776626,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE65PLUS,GM,OTH,RFAPAR,RFTOT,89,1102703,
